Response	Predictor	Species	median	lower95	upper95	significant
inhibRich	Raca_3	Raca	0.149254555072611	-0.81904425490498	1.37211032658428	FALSE
inhibRich	Raca_4	Raca	0.0584190848920109	-0.946744449817536	1.19159557919604	FALSE
inhibRich	Raca_5	Raca	-0.0780041707720011	-1.22450407868601	0.898948608165329	FALSE
inhibRich	Raca_6	Raca	0.378268713713661	-0.509648900903783	1.75635234435369	FALSE
inhibRich	Raca_7	Raca	-0.131635995041809	-1.51824205250172	1.01409306611612	FALSE
inhibRich	Raca_8	Raca	-0.233585848511523	-1.50945719466261	0.715013177450944	FALSE
inhibRich	Raca_9	Raca	-0.0494083547056068	-1.28350284966266	1.14026420881478	FALSE
inhibRich	Rapi_3	Rapi	-0.174098207813384	-1.56983148619418	0.808570637122405	FALSE
inhibRich	Rapi_4	Rapi	-0.136426914177845	-1.40876860655446	0.916016517762729	FALSE
inhibRich	Rapi_6	Rapi	0.367806934967365	-0.643609087356028	1.70098724794388	FALSE
inhibRich	Rhma_1	Rhma	0.119682052440781	-0.859900019198575	1.36508793635293	FALSE
inhibRich	Rhma_2	Rhma	-0.0848549830924812	-1.28785689067839	0.900503645397939	FALSE
inhibRich	Rhma_3	Rhma	-0.263303583048199	-1.49948494586013	0.740307749080986	FALSE
inhibRich	Rhma_5	Rhma	0.159191586037797	-0.78937202644037	1.4259991422701	FALSE
inhibRich	Rhma_8	Rhma	0.0948150139678082	-0.945005889118126	1.25002008578951	FALSE
inhibRich	Rhma_9	Rhma	-0.0503106758668741	-1.19324288385982	0.984187572311745	FALSE
observed_otus	Anbo_1	Anbo	0.0170683081289367	-0.114097809512363	0.14619559871714	FALSE
observed_otus	Anbo_10	Anbo	0.0200389784286884	-0.103803136944025	0.148362978521916	FALSE
observed_otus	Anbo_2	Anbo	-0.00428939071538748	-0.128067106416376	0.125155195127891	FALSE
observed_otus	Anbo_3	Anbo	0.0228668151182735	-0.111653351840027	0.153338574925073	FALSE
observed_otus	Anbo_4	Anbo	-0.00044459325845479	-0.132682684887468	0.126021347532845	FALSE
observed_otus	Anbo_5	Anbo	0.0762482770398353	-0.043774552634261	0.219490469795254	FALSE
observed_otus	Anbo_6	Anbo	-0.165097091876637	-0.302993524010516	-0.0374862971874431	TRUE
observed_otus	Anbo_7	Anbo	-0.0121554523872397	-0.149158990660571	0.123855926274821	FALSE
observed_otus	Anbo_8	Anbo	0.000699479081127076	-0.131283033064724	0.126002682148036	FALSE
observed_otus	Anbo_9	Anbo	0.0399824549627894	-0.0876154983619606	0.166406817846623	FALSE
observed_otus	Osse_1	Osse	0.0794674537566857	-0.0525761780703601	0.221523448408593	FALSE
observed_otus	Osse_10	Osse	-0.108113519166863	-0.251886638419827	0.0232373437853355	FALSE
observed_otus	Osse_2	Osse	0.172703050911623	0.0349784508558621	0.317616482521573	TRUE
observed_otus	Osse_3	Osse	-0.0066894875111528	-0.138162143889427	0.131737073900995	FALSE
observed_otus	Osse_4	Osse	-0.167528896285258	-0.312783576805892	-0.0367945297968929	TRUE
observed_otus	Osse_5	Osse	-0.0591840001297514	-0.185325246381428	0.0762699808008612	FALSE
observed_otus	Osse_6	Osse	-0.0126725873733945	-0.140966761102073	0.121939461750526	FALSE
observed_otus	Osse_7	Osse	0.107076712219467	-0.0263840966528108	0.24566380877231	FALSE
observed_otus	Osse_8	Osse	0.0638450553530417	-0.0758861676587104	0.20688173033802	FALSE
observed_otus	Osse_9	Osse	-0.0669770924035054	-0.205185882286559	0.0748389147806879	FALSE
observed_otus	Raca_1	Raca	-0.0520121538129502	-0.192777309438636	0.0870334819659141	FALSE
observed_otus	Raca_10	Raca	0.0271232337215786	-0.101789036451696	0.169473662831418	FALSE
observed_otus	Raca_2	Raca	-0.0510491239781529	-0.194029226968758	0.083448092399789	FALSE
observed_otus	Raca_3	Raca	-0.0134133130978954	-0.147859925964934	0.121229605106404	FALSE
observed_otus	Raca_4	Raca	0.0749178041891509	-0.0515323781979388	0.205683747140723	FALSE
observed_otus	Raca_5	Raca	0.089816410212405	-0.0403596963520766	0.234926117928301	FALSE
observed_otus	Raca_6	Raca	-0.0521541633626446	-0.180707400190959	0.0869059011568243	FALSE
observed_otus	Raca_7	Raca	-0.0429676841583187	-0.211189306322814	0.117665254098525	FALSE
observed_otus	Raca_8	Raca	-0.0595721598303648	-0.202828507797004	0.0663134916681305	FALSE
observed_otus	Raca_9	Raca	0.0834536222292801	-0.071341611224739	0.270447475143802	FALSE
observed_otus	Rapi_3	Rapi	0.00753420957046106	-0.152684530282861	0.164192009819872	FALSE
observed_otus	Rapi_4	Rapi	-0.0956846548489473	-0.258980835328038	0.0573520225891052	FALSE
observed_otus	Rapi_6	Rapi	0.0884071513339384	-0.070046753576756	0.245936263418405	FALSE
observed_otus	Rhma_1	Rhma	-0.0468259482973826	-0.188575884808353	0.0878348134410034	FALSE
observed_otus	Rhma_2	Rhma	-0.0388176196649907	-0.174365674485774	0.106243967134422	FALSE
observed_otus	Rhma_3	Rhma	-0.0306966749028781	-0.171600570311316	0.102669296170825	FALSE
observed_otus	Rhma_5	Rhma	0.0348150176876756	-0.10553287659428	0.167204704302242	FALSE
observed_otus	Rhma_8	Rhma	0.0363613044921722	-0.0994279295590295	0.173269759264957	FALSE
observed_otus	Rhma_9	Rhma	0.0481941351485436	-0.0913354176013468	0.184442356850835	FALSE
percInhib	Anbo_1	Anbo	0.31801350261517	-0.0610988962526159	0.693861522350962	FALSE
percInhib	Anbo_10	Anbo	0.329854546947488	-0.049785420759732	0.696527036958072	FALSE
percInhib	Anbo_2	Anbo	-0.0491973444231825	-0.41225550510517	0.309068147921002	FALSE
percInhib	Anbo_3	Anbo	-0.409748048162898	-0.7849353746503	-0.00925491376732051	TRUE
percInhib	Anbo_4	Anbo	-0.603773679830736	-1.00144739856868	-0.201982092382771	TRUE
percInhib	Anbo_5	Anbo	0.203361690883784	-0.149035889248841	0.583069035103788	FALSE
percInhib	Anbo_6	Anbo	-0.0498737362745027	-0.401628583471133	0.309278136217842	FALSE
percInhib	Anbo_7	Anbo	0.352707405144099	-0.0240686643252558	0.77127180070844	FALSE
percInhib	Anbo_8	Anbo	0.0350949180274472	-0.33014860813892	0.406766354610537	FALSE
percInhib	Anbo_9	Anbo	-0.116785347466015	-0.477529548536395	0.255593744545799	FALSE
percInhib	Osse_1	Osse	-0.110420431827207	-0.493958796359124	0.272439037791023	FALSE
percInhib	Osse_10	Osse	-0.0619541838571069	-0.465168641614482	0.306625759607024	FALSE
percInhib	Osse_2	Osse	-0.117147053496619	-0.512234260191623	0.251447482386297	FALSE
percInhib	Osse_3	Osse	-0.158696451243026	-0.522963592894995	0.233292375117747	FALSE
percInhib	Osse_4	Osse	0.329745421138585	-0.0724144025530568	0.721303067399095	FALSE
percInhib	Osse_5	Osse	-0.0835392866459677	-0.455835011545899	0.293456917497175	FALSE
percInhib	Osse_6	Osse	0.295857430499724	-0.0961721571596154	0.678437204825922	FALSE
percInhib	Osse_7	Osse	0.156977306136735	-0.226343214762739	0.559027091060238	FALSE
percInhib	Osse_8	Osse	-0.351782683099371	-0.775286938469787	0.0586203796966585	FALSE
percInhib	Osse_9	Osse	0.0979604933761389	-0.311836630293544	0.503202596352402	FALSE
percInhib	Raca_1	Raca	0.158046140565403	-0.231564596007799	0.568397866001415	FALSE
percInhib	Raca_10	Raca	-0.0703869801894381	-0.469213990987918	0.324149864084056	FALSE
percInhib	Raca_2	Raca	0.00284461094512969	-0.379292221217395	0.387279322974692	FALSE
percInhib	Raca_3	Raca	0.163777856628507	-0.221390685561789	0.544428234347892	FALSE
percInhib	Raca_4	Raca	0.120234296339213	-0.270976844242597	0.48800595474764	FALSE
percInhib	Raca_5	Raca	-0.0749227258754325	-0.471130585458789	0.303117898235718	FALSE
percInhib	Raca_6	Raca	0.180954256281437	-0.208785989792354	0.576622193716697	FALSE
percInhib	Raca_7	Raca	-0.100034482840201	-0.624138738434905	0.344983389839588	FALSE
percInhib	Raca_8	Raca	-0.172825081394592	-0.54421860907223	0.228217067632919	FALSE
percInhib	Raca_9	Raca	-0.208666826817335	-0.705321999680834	0.262235693797309	FALSE
percInhib	Rapi_3	Rapi	-0.195529377976203	-0.65140314706513	0.283859200095072	FALSE
percInhib	Rapi_4	Rapi	0.344937438896556	-0.0917910229465471	0.830092028262889	FALSE
percInhib	Rapi_6	Rapi	-0.160039679153414	-0.610464119590505	0.292294115576885	FALSE
percInhib	Rhma_1	Rhma	0.00577229356578288	-0.394980406795456	0.399461906102256	FALSE
percInhib	Rhma_2	Rhma	0.240602029930227	-0.168822087936882	0.656702801514444	FALSE
percInhib	Rhma_3	Rhma	-0.286114782342374	-0.707267449584862	0.114214152896849	FALSE
percInhib	Rhma_5	Rhma	0.228674104866276	-0.163388016264913	0.642913402376029	FALSE
percInhib	Rhma_8	Rhma	-0.216650568735855	-0.627664641846516	0.187516231955111	FALSE
percInhib	Rhma_9	Rhma	0.0360002741146024	-0.362265030163967	0.430711267974124	FALSE
shannon	Anbo_1	Anbo	-0.136625231341353	-0.443700372520086	0.136377837440511	FALSE
shannon	Anbo_10	Anbo	0.0497219795056781	-0.209493964797997	0.329962692739922	FALSE
shannon	Anbo_2	Anbo	0.0131896187624123	-0.262470166277269	0.294798278360477	FALSE
shannon	Anbo_3	Anbo	0.277226565972596	-0.0221975974549798	0.595984338553383	FALSE
shannon	Anbo_4	Anbo	0.209365390926376	-0.0711849905640017	0.512609465988422	FALSE
shannon	Anbo_5	Anbo	-0.0108617780136776	-0.292083941178781	0.262185338665461	FALSE
shannon	Anbo_6	Anbo	-0.270824841932214	-0.574431121725129	0.00899829195351812	FALSE
shannon	Anbo_7	Anbo	-0.0808471675665422	-0.38198654953676	0.195431974036138	FALSE
shannon	Anbo_8	Anbo	-0.0521130536044268	-0.344606957873092	0.216886100903695	FALSE
shannon	Anbo_9	Anbo	0.0126159065355354	-0.266130246906967	0.288569168345343	FALSE
shannon	Osse_1	Osse	-0.0719878793837685	-0.366462228109268	0.229281367002609	FALSE
shannon	Osse_10	Osse	0.0889265187118976	-0.194694925247757	0.383095373132091	FALSE
shannon	Osse_2	Osse	0.171534954540983	-0.0956724471418269	0.475338557685227	FALSE
shannon	Osse_3	Osse	-0.10147235221393	-0.402454818311718	0.173967344336921	FALSE
shannon	Osse_4	Osse	-0.2256797443666	-0.53197864455227	0.0510417990055262	FALSE
shannon	Osse_5	Osse	0.00680694658650129	-0.258867989759852	0.29726984382796	FALSE
shannon	Osse_6	Osse	0.0130851062432277	-0.259192870351999	0.299537260130677	FALSE
shannon	Osse_7	Osse	0.206978208908198	-0.0876813900746562	0.522842294717809	FALSE
shannon	Osse_8	Osse	-0.0378371170431502	-0.352155723027991	0.252266598368276	FALSE
shannon	Osse_9	Osse	-0.0408791012573847	-0.332336625025125	0.247561253268751	FALSE
shannon	Raca_1	Raca	-0.0451356284020341	-0.356735510141601	0.234672402643705	FALSE
shannon	Raca_10	Raca	-0.0422633983357043	-0.332136295884367	0.244435717519386	FALSE
shannon	Raca_2	Raca	-0.171248026400839	-0.489671170156359	0.10653214123068	FALSE
shannon	Raca_3	Raca	0.000389647738846523	-0.264429573706504	0.303210502979051	FALSE
shannon	Raca_4	Raca	0.0745843115389357	-0.182689330667534	0.35914938254962	FALSE
shannon	Raca_5	Raca	0.159215622832652	-0.130361666763984	0.450200025806082	FALSE
shannon	Raca_6	Raca	0.114943156380681	-0.170476054887842	0.408246550280664	FALSE
shannon	Raca_7	Raca	-0.0137203188016893	-0.351677349059551	0.31624641767389	FALSE
shannon	Raca_8	Raca	-0.095733790202825	-0.386131139181082	0.180110411159522	FALSE
shannon	Raca_9	Raca	0.014118649323554	-0.313754624906834	0.346478610741657	FALSE
shannon	Rapi_3	Rapi	0.0779170299847698	-0.226658143461896	0.419977312037221	FALSE
shannon	Rapi_4	Rapi	-0.0534132482299026	-0.373128659708304	0.248141636269548	FALSE
shannon	Rapi_6	Rapi	-0.0303957220798734	-0.344817468049092	0.282738892011765	FALSE
shannon	Rhma_1	Rhma	-0.0359803284412853	-0.322050223230781	0.25115094896785	FALSE
shannon	Rhma_2	Rhma	-0.0867025876787978	-0.396452393843514	0.188435918031735	FALSE
shannon	Rhma_3	Rhma	-0.0508849241737992	-0.334577859865998	0.234321083011659	FALSE
shannon	Rhma_5	Rhma	0.160263400313112	-0.115059175301122	0.478638265935807	FALSE
shannon	Rhma_8	Rhma	0.209578990076119	-0.0742208803229351	0.524037267588778	FALSE
shannon	Rhma_9	Rhma	-0.195200260730056	-0.489596455854464	0.107436343209643	FALSE
