SampleID	Bd_load	Bd_load_sd	Bd_load2	Bd_load_sd2	PABD	species	indiv	prepost	Bd_exposure	indivID	time	orig_contam	observed_otus	chao1	shannon	faith_pd	dist_braycurtis	dist_unweighted_unifrac	dist_weighted_unifrac	disper_braycurtis	disper_unweighted_unifrac	disper_weighted_unifrac	inhibRich	percInhib	NMDS1_braycurtis	NMDS1_unweighted_unifrac	NMDS1_weighted_unifrac	NMDS2_braycurtis	NMDS2_unweighted_unifrac	NMDS2_weighted_unifrac	NMDS_stress_braycurtis	NMDS_stress_unweighted_unifrac	NMDS_stress_weighted_unifrac	mass_g
1788.mck192Pre.4Bubo.10	0	0	0	0	0	Anbo	10	Pre	Control	Anbo_10	4	0	83	104.375	3.88862066462049	12.59297621491	0.5019	0.43973563457093	0.304532007003482	0.369049354964888	0.335646426202629	0.163560719110256	10	0.4441	0.369944520985514	0.0993497064406492	0.157048623930278	-0.158336222055993	0.00392038963875676	0.0332495965051899	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck407Post.3Osse.3	0	0	0	0	0	Osse	3	Post	Bd-exposed	Osse_3	8	0	70	85.3	3.00240724101445	10.62227368991	0.691	0.471900639328721	0.27966465323454	0.549791432817937	0.409285499154595	0.261952802688436	11	0.1307	-0.105422173415949	0.179607200584323	-0.13369936832703	0.549482932013706	0.0640274342043929	0.203131006092654	28.098783726779	22.8164934510084	18.491209331149	23
1788.mck647Post.8Buma.2	0	0	0	0	0	Rhma	2	Post	Bd-exposed	Rhma_2	13	0	124	142.071428571429	4.6290036278924	16.55408219392	0.6243	0.359996941013969	0.401043458950421	0.455636558532209	0.324165092082407	0.215288045774765	8	0.2263	-0.557126192247268	-0.192987387878868	0.14851962469049	-0.0189963500705885	-0.225305989839327	-0.102422425588017	28.098783726779	22.8164934510084	18.491209331149	65
1788.mck738Post.9Osse.9	0	0	0	0	0	Osse	9	Post	Control	Osse_9	14	0	129	176.25	5.03530687943278	20.01708398921	0.5634	0.668712817473203	0.22312689741163	0.563830094581298	0.447221655682239	0.267512199922985	11	0.1819	0.120636583732556	-0.290114285592624	-0.27854624417426	0.60865386740314	-0.00253339946993388	0.145947125149478	28.098783726779	22.8164934510084	18.491209331149	14
1788.mck304Post.1Osse.6	0	0	0	0	0	Osse	6	Post	Bd-exposed	Osse_6	6	0	108	142.5	4.25144830691459	17.182832341752	0.4345	0.550456190315799	0.25264727718028	0.427473644099843	0.415334133192284	0.162601191534742	19	0.4824	0.406549645250641	-0.020703602021061	0.153827527485449	0.274218265967636	0.0763236260437142	0.0888237081212284	28.098783726779	22.8164934510084	18.491209331149	14
1788.mck257Post.1Raca.2	0.696883187979296	0.985541655830119	0.5	0.5	1	Raca	2	Post	Bd-exposed	Raca_2	6	0	64	65	2.87268309153564	9.28946531332	0.7573	0.542123821357491	0.362712247717468	0.468359921361233	0.48452310672945	0.297615927205702	10	0.7225	0.0794763412152426	0.191690401711353	-0.202764785637346	-0.522284879239402	-0.178909126023257	0.0316921068986831	28.098783726779	22.8164934510084	18.491209331149	93
1788.mck380Post.3Buma.9	0	0	0	0	0	Rhma	9	Post	Bd-exposed	Rhma_9	8	0	100	122.95652173913	2.57232362737177	16.696047194	0.4934	0.490374729975551	0.313577017838655	0.416812010859445	0.415624696553452	0.212729811053206	6	0.2483	-0.543698338289313	-0.300940609123648	0.346317271545662	0.0518843608957103	-0.147809379821094	-0.163270298112264	28.098783726779	22.8164934510084	18.491209331149	67
1788.mck188Pre.4Bubo.6	0	0	0	0	0	Anbo	6	Pre	Bd-exposed	Anbo_6	4	0	48	55.5	3.06249995648451	8.73828984986	0.3728	0.521824341245275	0.126752210703247	0.283679236815104	0.390819253230902	0.162449942053576	8	0.4527	0.532290606283091	0.311525776788825	0.103301927286838	-0.0649059888065472	0.00400489699113816	0.103358823664726	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck406Post.3Osse.2	0	0	0	0	0	Osse	2	Post	Bd-exposed	Osse_2	8	0	124	144	4.5955430925554	20.12525083293	0.8154	0.643715524262512	0.457479218959857	0.425074473004436	0.455254969764384	0.248950942676971	13	0.2558	0.0889515605572764	-0.0373401425411296	-0.232024958579757	0.482412289643455	0.324416989026273	0.25448168601038	28.098783726779	22.8164934510084	18.491209331149	17
1788.mck594Post.7Buma.5	0	0	0	0	0	Rhma	5	Post	Control	Rhma_5	12	0	160	200.071428571429	4.81798391137064	19.97347182167	0.4493	0.270439462339621	0.192045128237504	0.422916786356155	0.32512392566947	0.176806062150192	10	0.171	-0.404102030466292	-0.198546553016518	-0.0752209142687597	-0.000636854742714864	-0.133159083101834	-0.0344276170980306	28.098783726779	22.8164934510084	18.491209331149	102
1788.mck469Post.4Osse.9	0	0	0	0	0	Osse	9	Post	Control	Osse_9	9	0	109	122.125	4.74264707868938	15.66602471509	0.4277	0.535685672529397	0.179878331525851	0.434693013573238	0.441070267278657	0.188485572937185	12	0.2887	-0.00624006561114682	0.0497908688472547	-0.0622167303779265	0.465980415317076	-0.300373842577428	0.112122106190792	28.098783726779	22.8164934510084	18.491209331149	14
1788.mck358Post.2Osse.7	0	0	0	0	0	Osse	7	Post	Control	Osse_7	7	0	192	219.038461538462	4.47314493888273	26.197339274106	0.5086	0.614432621175837	0.281042689134191	0.493691905341782	0.53166997613682	0.242254423351722	12	0.1611	0.0663918702338724	-0.293784529277634	-0.109937254604654	0.555070767505805	0.351743882259748	0.0373076525475864	28.098783726779	22.8164934510084	18.491209331149	12
1788.mck409Post.3Osse.5	0	0	0	0	0	Osse	5	Post	Bd-exposed	Osse_5	8	0	79	82.75	4.09212832663064	11.21634002129	0.5776	0.71705540572366	0.256432960310243	0.552710036637657	0.455129651255678	0.278896523255203	15	0.2333	0.280169399824883	0.258107130073702	0.199001073204154	0.30904900570871	0.217148893871042	0.0365679457897979	28.098783726779	22.8164934510084	18.491209331149	19
1788.mck790Post.11Bubo.6	0	0	0	0	0	Anbo	6	Post	Bd-exposed	Anbo_6	16	0	47	56	3.23548983709078	9.16683631934	0.3601	0.502121979929149	0.162342178747832	0.504917841568996	0.45288802561585	0.191587925139403	5	0.0267	-0.247016466947224	0.300606344402466	-0.170704953603118	0.574045528976826	-0.101942802732336	0.156563671586888	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck305Post.1Osse.7	0	0	0	0	0	Osse	7	Post	Control	Osse_7	6	0	90	99	4.67556056672687	14.51215254391	0.3442	0.620487696868432	0.184008599414753	0.454467438217524	0.402162122624371	0.189601743124072	16	0.3471	0.206467099427215	0.0586343640983634	0.076631767137796	0.277819491169619	0.057833742956848	0.0931878803604276	28.098783726779	22.8164934510084	18.491209331149	12
1788.mck9Pre.1Raca.9	0	0	0	0	0	Raca	9	Pre	Control	Raca_9	1	0	126	137.176470588235	3.64021942023101	18.61227109035	NA	NA	NA	0.273069335246291	0.426867445132268	0.166996251737623	15	0.1355	0.134654493148023	-0.147165715367379	-0.0898965813560263	-0.488724802383702	0.0421661115141123	-0.054776465661965	28.098783726779	22.8164934510084	18.491209331149	95
1788.mck646Post.8Buma.1	0	0	0	0	0	Rhma	1	Post	Control	Rhma_1	13	0	136	148.352941176471	4.91081915644037	19.84835552318	0.5548	0.307635593172103	0.243860481168945	0.462562014336929	0.293470739696048	0.190285193503197	12	0.2968	-0.246789350315466	-0.227550795416434	0.0882472269760289	-0.0160375866487894	-0.130831093441536	-0.0499736205134239	28.098783726779	22.8164934510084	18.491209331149	83
1788.mck82Pre.2Bubo.6	0	0	0	0	0	Anbo	6	Pre	Bd-exposed	Anbo_6	2	0	59	85	3.65492660414434	9.13519240284	0.4839	0.378751479209437	0.208299222806955	0.320918385263294	0.330022372908333	0.165415900250972	12	0.5122	0.468609699210063	0.275286586002056	0.0839579439845986	-0.216922345080051	-0.00460409525326311	0.119757165477782	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck308Post.1Osse.10	0	0	0	0	0	Osse	10	Post	Control	Osse_10	6	0	74	80.4285714285714	4.35763475566469	9.91338782333	0.9201	0.699079757047207	0.272757679950601	0.515872301446782	0.387551157884147	0.170928277760691	15	0.2529	0.295357449215528	0.252526974431557	0.0404718093258136	0.414084993735891	0.0843580628295892	0.0873207536401787	28.098783726779	22.8164934510084	18.491209331149	15
1788.mck323Post.2Buma.5	0	0	0	0	0	Rhma	5	Post	Control	Rhma_5	7	0	137	174.8	4.72203319932178	17.42268932384	0.4462	0.317293608828943	0.232240324530405	0.577638488206811	0.33370143970589	0.190420370313141	15	0.4563	-0.274967699264581	-0.125282707462168	0.173895720518067	0.149628920646638	-0.0658035453326746	-0.0455437176897316	28.098783726779	22.8164934510084	18.491209331149	102
1788.mck6Pre.1Raca.6	0	0	0	0	0	Raca	6	Pre	Bd-exposed	Raca_6	1	0	112	127.111111111111	4.06577892008768	16.70080387244	NA	NA	NA	0.398195896327237	0.37064650057401	0.27449346845817	14	0.1464	0.0990441856279232	-0.139318226814092	-0.162672883276431	-0.610626367127194	0.195352754583778	-0.3336685652294	28.098783726779	22.8164934510084	18.491209331149	95
1788.mck470Post.4Osse.10	0	0	0	0	0	Osse	10	Post	Control	Osse_10	9	0	101	114.125	4.62037378558763	14.75633558967	0.2433	0.411075441890369	0.111434774037069	0.409354215597153	0.412104232773532	0.174817428366205	13	0.2099	0.0463937868077466	0.0863558750450621	-0.0629315118256344	0.485971854193779	-0.186133249024602	0.152393792161434	28.098783726779	22.8164934510084	18.491209331149	15
1788.mck54Pre.2Buma.1	0	0	0	0	0	Rhma	1	Pre	Control	Rhma_1	2	0	140	196.1	4.17107105115147	19.76806815587	0.3545	0.334553366946634	0.195840008677198	0.410098399097276	0.321929143384047	0.206812460542168	11	0.0664	-0.740808113492349	-0.266773454287569	0.402689252121835	0.0432785402363827	-0.180705066923701	-0.157171433649584	28.098783726779	22.8164934510084	18.491209331149	83
1788.mck645Post.8Raca.10	0	0	0	0	0	Raca	10	Post	Control	Raca_10	13	0	140	175	3.65209479537296	21.29965911672	NA	NA	NA	0.311343657093732	0.401920303888447	0.146838310508698	16	0.5808	-0.325682200831976	-0.317673992964644	-0.189800477657372	-0.343610658455047	0.00799070703679534	-0.176944390553615	28.098783726779	22.8164934510084	18.491209331149	94
1788.mck520Post.5Osse.7	0	0	0	0	0	Osse	7	Post	Control	Osse_7	10	0	198	221.8	5.14067950752702	27.42940125886	0.5042	0.517232557453159	0.341141017533539	0.562097124092963	0.507257773086597	0.313034026764169	14	0.1903	0.0029740784712423	-0.452499170261629	0.274192673794363	0.663847655395349	0.245765813362841	-0.291286732343331	28.098783726779	22.8164934510084	18.491209331149	12
1788.mck90Pre.1Osse.4	0	0	0	0	0	Osse	4	Pre	Bd-exposed	Osse_4	2	0	52	55.75	3.40451457403433	8.06967468248	NA	NA	NA	0.529453163060719	0.48895002966929	0.181455842714755	10	0.611	0.759669319158644	0.196886104655627	-0.311527357144238	0.347661153536647	0.610986340240539	0.350880802481099	28.098783726779	22.8164934510084	18.491209331149	22
1788.mck293Post.1Bubo.5	0	0	0	0	0	Anbo	5	Post	Bd-exposed	Anbo_5	6	0	58	62.5	3.22979952458724	9.61025969638	0.4427	0.421391191706235	0.240822240286074	0.224843002781942	0.337607417539921	0.104137080612337	12	0.5438	0.376530287453185	0.232800873917008	0.0607971614057035	-0.135761976261703	-0.0463813778123833	0.161504857150747	28.098783726779	22.8164934510084	18.491209331149	16
1788.mck130Pre.3Bubo.1	0	0	0	0	0	Anbo	1	Pre	Bd-exposed	Anbo_1	3	0	68	81.2	3.01590054042042	9.19473845831	NA	NA	NA	0.313236525009457	0.264848383451699	0.139059487934558	7	0.7052	0.484936545275796	0.167244816697899	-0.0586198186272382	-0.238383382193023	-0.0292142108535086	0.191922182252454	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck309Post.2Raca.1	0	0	0	0	0	Raca	1	Post	Bd-exposed	Raca_1	7	0	161	200.176470588235	4.9101196952154	24.92202624479	0.5231	0.540442313735524	0.366811137753982	0.538955009068475	0.454800458450848	0.245839577397924	8	0.1085	-0.0775160966331494	-0.342408402233546	0.000535842099455483	-0.466575691189804	0.171413126323941	-0.228815534164298	28.098783726779	22.8164934510084	18.491209331149	85
1788.mck157Pre.4Raca.8	0	0	0	0	0	Raca	8	Pre	Control	Raca_8	4	0	133	193.2	3.69876989666624	23.33864956357	0.6399	0.507900308732003	0.316732120372433	0.429726555605529	0.352273429593578	0.182998108037516	3	0.0129	0.10704976390055	-0.327739810713027	-0.0427438575951095	-0.715430891246624	0.18426427001845	-0.0822882256032232	28.098783726779	22.8164934510084	18.491209331149	95
1788.mck662Post.8Rapi.6	0	0	0	0	0	Rapi	6	Post	Control	Rapi_6	13	0	107	165.666666666667	3.52832314293503	18.153422396082	0.4401	0.524040006846008	0.227275609963609	0.400172118581237	0.451855785619469	0.216121312524612	11	0.366	-0.206681386477025	-0.174667310255469	0.0402929649006358	0.20911117428224	0.0432306528990244	-0.041437427874516	28.098783726779	22.8164934510084	18.491209331149	29
1788.mck199Pre.3Osse.7	0	0	0	0	0	Osse	7	Pre	Control	Osse_7	4	0	77	80.5	3.53183596293472	8.26142604179	0.39	0.696212117247479	0.161308074898982	0.462939537257566	0.366295204689638	0.136353924140123	14	0.6345	0.336211260035764	0.319594259102724	0.00703555741803005	0.581286671421118	0.0492871342440387	0.147423165032656	28.098783726779	22.8164934510084	18.491209331149	12
1788.mck8Pre.1Raca.8	0	0	0	0	0	Raca	8	Pre	Control	Raca_8	1	0	63	76	2.22480844282994	8.13245563657	NA	NA	NA	0.31095895703929	0.472733347616655	0.190555380416489	11	0.1417	0.238125869400614	0.417628534544305	-0.34753814350321	-0.649985258883689	0.114084778446202	0.216981301372728	28.098783726779	22.8164934510084	18.491209331149	95
1788.mck473Post.5Raca.3	0	0	0	0	0	Raca	3	Post	Bd-exposed	Raca_3	10	0	47	50	3.64966889786104	7.7079422235	0.6092	0.561200248561371	0.271103994191786	0.535480322047412	0.422113849060976	0.257414565981776	11	0.7375	-0.12767175151117	0.227518809144783	-0.133132223571087	-0.144516470527649	-0.160532061393931	0.0538152236536761	28.098783726779	22.8164934510084	18.491209331149	88
1788.mck313Post.2Raca.5	0.402169861325969	0.388211570668073	0.333333333333333	0.333333333333333	1	Raca	5	Post	Bd-exposed	Raca_5	7	0	89	104.166666666667	4.2767529201743	13.28113164474	0.6755	0.738018958162276	0.359473173316333	0.460437797970584	0.445446405681441	0.253499869354832	11	0.093	-0.241067944877682	-0.0637347961542947	-0.242133612476461	-0.559057579695985	-0.046698360335861	-0.428284018427523	28.098783726779	22.8164934510084	18.491209331149	94
1788.mck745Post.10Bubo.2	7.8896086258059	0.542927270590293	7.66666666666667	1.59861050777091	1	Anbo	2	Post	Bd-exposed	Anbo_2	15	0	58	80.75	2.58378452822752	10.197150101862	0.1932	0.417641419771775	0.121786329834001	0.573226957806635	0.464761669769402	0.270007352790164	7	0.5662	-0.625871352925717	0.166774053260892	0.0324693022736181	-0.324288687705115	-0.3212405488853	-0.191306127415253	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck345Post.2Bubo.4	0.500315940153953	0.707553588037166	0.5	0.5	1	Anbo	4	Post	Bd-exposed	Anbo_4	7	0	84	101	4.19765718358889	12.42932515101	0.6051	0.552064343183159	0.297486304497091	0.579363371727968	0.397940171196711	0.276037908881468	10	0.2416	0.0311373942212003	0.144653788980482	0.218389761297079	-0.132228911019738	-0.0812252318130698	-0.0215815183355331	28.098783726779	22.8164934510084	18.491209331149	13
1788.mck279Post.1Rapi.3	0	0	0	0	0	Rapi	3	Post	Bd-exposed	Rapi_3	6	0	73	90.7692307692308	2.52434756595381	12.68232684767	0.2135	0.547546131611618	0.130536002885856	0.432056508971274	0.449601257243277	0.173473791718575	11	0.3297	-0.404963152252556	0.197874223407553	0.0157576541743937	0.328936498881404	-0.309322910519993	-0.059828208659979	28.098783726779	22.8164934510084	18.491209331149	25
1788.mck100Pre.3Raca.4	0	0	0	0	0	Raca	4	Pre	Bd-exposed	Raca_4	3	0	63	76.125	3.14881029367718	10.54963534595	0.7327	0.472475375388661	0.31748372329523	0.447965070624932	0.430402171936607	0.221925364945851	6	0.5103	0.166387085431834	0.0289058761070725	-0.192047161758998	-0.587469718380131	0.0786731888331882	0.0901843659492397	28.098783726779	22.8164934510084	18.491209331149	96
1788.mck791Post.11Bubo.8	0	0	0	0	0	Anbo	8	Post	Control	Anbo_8	16	0	84	91.8571428571429	4.20252550141496	14.08430564279	0.5154	0.458430129436187	0.378709560968665	0.510946570752036	0.351443227345022	0.194339825668505	8	0.0878	0.10507935334432	0.0430149613262128	-0.0362924926347205	0.0642986406394317	-0.0597715798945732	-0.0250106717543424	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck405Post.3Osse.1	0	0	0	0	0	Osse	1	Post	Bd-exposed	Osse_1	8	0	140	167.066666666667	5.2550126454595	17.03519921475	0.5459	0.540667073216709	0.233211470421643	0.497497844819452	0.390927118076484	0.184217473024704	19	0.3208	0.079981110967738	-0.0172773168438585	-0.0636317402270596	0.301795513745571	0.0954536851768351	0.0814025795730615	28.098783726779	22.8164934510084	18.491209331149	16
1788.mck614Post.7Bubo.2	4.48712844363958	1.02572203951915	4.33333333333333	1.20185042515466	1	Anbo	2	Post	Bd-exposed	Anbo_2	12	0	52	62	2.27818436091853	8.97942043246	0.6285	0.631603796829755	0.419685515744172	0.654442176849495	0.427091976484007	0.359999218437955	7	0.6987	-0.505831780604694	0.155145003358456	-0.302900934695235	0.166138101248371	-0.158320016859173	0.0431839738706467	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck47Pre.2Raca.4	0	0	0	0	0	Raca	4	Pre	Bd-exposed	Raca_4	2	0	72	93.8571428571429	3.48609717456371	12.116032081	0.6076	0.693227806289632	0.369512386194766	0.5101876771346	0.385706746979186	0.302742638015398	7	0.1383	-0.0100708135677165	-0.0847059504873138	-0.116575375682956	-0.521877094487265	0.043481168795857	-0.072351455162778	28.098783726779	22.8164934510084	18.491209331149	96
1788.mck263Post.1Raca.8	0	0	0	0	0	Raca	8	Post	Control	Raca_8	6	0	100	117	3.65974003633346	14.653461587252	0.7339	0.540108354797886	0.352894260664771	0.402428485494628	0.380180295088792	0.206397833420474	11	0.5376	0.0119398948781811	-0.0297256163504615	-0.0491714236132501	-0.448461408039387	-0.094418762959131	-0.105187116900215	28.098783726779	22.8164934510084	18.491209331149	95
1788.mck214Pre.5Buma.2	0	0	0	0	0	Rhma	2	Pre	Bd-exposed	Rhma_2	5	0	92	103.769230769231	2.40609353611238	14.88634299592	0.7026	0.47134677057207	0.493154458812811	0.411465697735817	0.416555076719745	0.298611398880387	12	0.0844	-0.720369670899823	-0.0826150807508398	0.531225934042665	-0.0370253631326571	-0.240175702656162	-0.187536305918088	28.098783726779	22.8164934510084	18.491209331149	65
1788.mck212Pre.5Raca.10	0	0	0	0	0	Raca	10	Pre	Control	Raca_10	5	0	139	165.4	4.35017245070812	23.56631095721	0.4159	0.473728927764205	0.23058720221164	0.485378493396496	0.405636773133511	0.246951174901745	8	0.1018	-0.086732445510228	-0.294323238294334	-0.0782934871623736	-0.643787451144321	0.123925961690058	-0.24192730453961	28.098783726779	22.8164934510084	18.491209331149	94
1788.mck136Pre.3Bubo.7	0	0	0	0	0	Anbo	7	Pre	Control	Anbo_7	3	0	69	78	3.79271884757707	9.49217006902	0.2407	0.36260600582	0.104049191928113	0.255158265788118	0.285393789283785	0.129058004091238	9	0.4642	0.468981217923685	0.236613053266212	0.0965000432300204	-0.118273612197308	0.0325591581238753	0.141029799312048	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck679Post.8Osse.2	0	0	0	0	0	Osse	2	Post	Bd-exposed	Osse_2	13	0	135	143.076923076923	4.0564475290711	20.411986261342	0.8938	0.781236862311063	0.691567213262562	0.519611729563526	0.407571842700974	0.194791885360962	15	0.2407	-0.199427474131433	-0.116259505557674	0.0539931142360646	0.480611138691934	-0.290180166010516	0.0563111165900699	28.098783726779	22.8164934510084	18.491209331149	17
1788.mck698Post.9Buma.1	0	0	0	0	0	Rhma	1	Post	Control	Rhma_1	14	0	137	191.090909090909	4.83167087278306	20.56995746323	0.2628	0.295533697716595	0.117777395352191	0.514960994831984	0.315366041919113	0.206280433852887	10	0.2137	-0.3084162779971	-0.23782779846952	0.068430338454256	-0.0465305759611117	-0.164183864917749	-0.0903944045458016	28.098783726779	22.8164934510084	18.491209331149	83
1788.mck333Post.2Rapi.4	0	0	0	0	0	Rapi	4	Post	Control	Rapi_4	7	0	87	102.166666666667	3.32526423694515	13.67752227359	0.4037	0.671486599336893	0.225493965014911	0.313362646456856	0.44174110325001	0.146318437186261	15	0.4392	-0.28509039357076	0.101389760868926	0.0553012868366782	0.281600957775093	0.194597404948862	-0.00837754938295779	28.098783726779	22.8164934510084	18.491209331149	25
1788.mck618Post.7Bubo.6	0.731336099848112	0.6358910051582	0.666666666666667	0.471404520791032	1	Anbo	6	Post	Bd-exposed	Anbo_6	12	0	57	68.1428571428571	1.7359757847743	8.99352473882	0.3168	0.535540693787186	0.200465214464258	0.524460229988419	0.405620443866879	0.311847602000616	8	0.7993	0.695725480501903	0.28623953065446	-0.160732114021068	-0.0768726325036666	-0.112149655823829	0.303729819585943	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck643Post.8Raca.8	0	0	0	0	0	Raca	8	Post	Control	Raca_8	13	0	131	166.875	3.05524431443686	22.78278268661	0.5875	0.565148570944289	0.407848933370815	0.44089292953335	0.4269292600868	0.131034719387081	12	0.6633	-0.323187739526818	-0.266145004377202	-0.236878558997343	-0.47842106085129	0.135471703280757	-0.122532418198766	28.098783726779	22.8164934510084	18.491209331149	95
1788.mck535Post.6Buma.2	0	0	0	0	0	Rhma	2	Post	Bd-exposed	Rhma_2	11	0	113	119.176470588235	3.6973274577336	15.92810588966	0.2301	0.258584318480206	0.112497319658264	0.546791817879529	0.362629396200383	0.250846391280309	7	0.4242	-0.554536887424847	-0.133019517454538	-0.0697524170192455	-0.100527436108422	-0.238645151743692	-0.114805790860693	28.098783726779	22.8164934510084	18.491209331149	65
1788.mck723Post.9Bubo.3	1.08166151283027	1.52970038134157	1	0.707106781186548	1	Anbo	3	Post	Bd-exposed	Anbo_3	14	0	97	127.6	4.68172558762052	14.97647098038	0.5953	0.394318041392847	0.36673951382727	0.591149394436981	0.38999061196186	0.264568608319187	12	0.2041	0.103149039404752	0.0187227571538234	0.113146644994295	0.155754004863047	-0.0341233258326522	-0.0382263490590921	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck183Pre.4Bubo.1	0	0	0	0	0	Anbo	1	Pre	Bd-exposed	Anbo_1	4	0	108	121.571428571429	4.3831142739282	16.28317045807	0.5472	0.495993210291685	0.240593285314483	0.351002456401661	0.411120052691835	0.1981978943082	10	0.3973	0.406909450494997	0.0465465835734545	0.0717141606893817	-0.0978929175587111	-0.0412666194694916	0.0923539726260035	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck302Post.1Osse.4	0	0	0	0	0	Osse	4	Post	Bd-exposed	Osse_4	6	0	71	76.625	4.02248339638376	10.74630551905	0.3942	0.579488273163684	0.23577044875981	0.50961288092041	0.351697338938853	0.241352675556222	15	0.409	0.333408064395982	0.175573192205563	0.339637467984213	0.447051756201138	0.0649178205744104	0.0674205795569081	28.098783726779	22.8164934510084	18.491209331149	22
1788.mck249Pre.4Osse.4	0	0	0	0	0	Osse	4	Pre	Bd-exposed	Osse_4	5	0	50	53.75	3.57255019227586	7.15058972232	0.7404	0.583256966770456	0.519477556364343	0.601076309501339	0.46505027969094	0.479028563369587	11	0.4456	0.563984541482071	0.503475537415161	0.5514366413985	0.417840638966648	-0.0210992863361845	-0.0293421535135022	28.098783726779	22.8164934510084	18.491209331149	22
1788.mck311Post.2Raca.3	0	0	0	0	0	Raca	3	Post	Bd-exposed	Raca_3	7	0	76	79	3.11801188183337	12.35676546473	NA	NA	NA	0.390892177972392	0.404828613713514	0.212325012485329	6	0.5743	-0.109895590247068	-0.0169316770358555	-0.321395213562308	-0.659291952639685	0.050346987507804	-0.184192792511188	28.098783726779	22.8164934510084	18.491209331149	88
1788.mck149Pre.2Osse.10	0	0	0	0	0	Osse	10	Pre	Control	Osse_10	3	0	68	71	3.59799589178958	9.05634304852	0.398	0.654659199026469	0.152815414017519	0.400271654504787	0.365049524395273	0.109219252464535	16	0.7699	0.196903099928065	0.258186316999856	-0.0448459593744388	0.512545629638379	0.208323412117751	0.138194663338469	28.098783726779	22.8164934510084	18.491209331149	15
1788.mck260Post.1Raca.5	0	0	0	0	0	Raca	5	Post	Bd-exposed	Raca_5	6	0	217	248.935483870968	4.70519286495554	33.176984371712	NA	NA	NA	0.523408194851304	0.499130058563118	0.230056999895352	9	0.2743	-0.091545151960402	-0.493455787570101	-0.0513350945200356	-0.341525620154895	0.214814546943742	-0.224587892754045	28.098783726779	22.8164934510084	18.491209331149	94
1788.mck138Pre.3Bubo.9	0	0	0	0	0	Anbo	9	Pre	Control	Anbo_9	3	0	75	80.5714285714286	2.71479710551729	12.421199916556	0.3862	0.432152894374061	0.253541933479085	0.297736864697672	0.3630789305662	0.127324399859011	10	0.7042	0.517676107670934	0.212550021015914	-0.0352571442408267	-0.123378508957213	0.0985428341781968	0.182707034531034	28.098783726779	22.8164934510084	18.491209331149	NA
1788.mck198Pre.3Osse.6	0	0	0	0	0	Osse	6	Pre	Bd-exposed	Osse_6	4	0	89	93.5833333333333	4.24608573159762	13.23868097669	0.3075	0.613029175185238	0.177669900630792	0.375702099616505	0.436453540053579	0.134681584202616	15	0.599	0.382419847660501	0.154302283651178	0.0363942604058369	0.305455979628532	0.247389541578222	0.114896118950177	28.098783726779	22.8164934510084	18.491209331149	14
1788.mck38Pre.1Bubo.5	0	0	0	0	0	Anbo	5	Pre	Bd-exposed	Anbo_5	1	0	160	187.352941176471	4.78282325949354	21.692842092336	NA	NA	NA	0.464028132528382	0.50357197133039	0.204423527766599	14	0.3	0.57712358966207	-0.11755465338868	0.116853585325885	-0.409398828504385	0.445013572202616	0.228812730357595	28.098783726779	22.8164934510084	18.491209331149	16
1788.mck150Pre.4Raca.1	0	0	0	0	0	Raca	1	Pre	Bd-exposed	Raca_1	4	0	185	251.5	4.14876069224937	28.00807984266	0.7027	0.633922541087768	0.378509810038963	0.598876952983511	0.414587026182702	0.257676873451251	7	0.5046	0.000117973860079968	-0.525973950635982	-0.129277116376136	-0.687018230505826	0.359521113628485	-0.026132898394914	28.098783726779	22.8164934510084	18.491209331149	85
1788.mck398Post.3Bubo.4	2.36300458363385	1.329674127211	2.33333333333333	0.881917103688197	1	Anbo	4	Post	Bd-exposed	Anbo_4	8	0	79	87.25	3.59583306961462	14.32462251295	0.514	0.507871059551309	0.32032551010675	0.575341599979235	0.393138327496082	0.432750447940385	7	0.1583	0.589690937554821	0.057188131422698	0.546875860991244	-0.236898969002678	-0.0120651339932503	0.0334152389746012	28.098783726779	22.8164934510084	18.491209331149	13
1788.mck796Post.10Osse.3	0	0	0	0	0	Osse	3	Post	Bd-exposed	Osse_3	16	0	130	142.363636363636	4.76204800947151	21.62653754435	NA	NA	NA	0.489230794623727	0.429516063556822	0.217372625195612	8	0.0644	-0.26567108166143	-0.139875322984308	-0.225355546685896	0.453547241622618	-0.335981518119119	0.143486913558609	28.098783726779	22.8164934510084	18.491209331149	23
1788.mck622Post.7Bubo.10	0	0	0	0	0	Anbo	10	Post	Control	Anbo_10	12	0	83	100.142857142857	3.6730318405479	14.29068835362	0.3296	0.408626259026164	0.194779450413826	0.401472684217544	0.372411197447367	0.157692108775604	8	0.5707	0.297985186752515	0.0203244791061551	0.00481920324165129	-0.0490553768194399	-0.0638199501887822	0.0944708558714179	28.098783726779	22.8164934510084	18.491209331149	NA
