Response	Predictor	Species	median	lower95	upper95	significant
disper_unweighted_unifrac	Rapi_4	Rapi	0.00241174604493456	-0.0284092069401129	0.0496372779826096	FALSE
disper_unweighted_unifrac	Rapi_6	Rapi	-0.000645076714474041	-0.0398631427357007	0.0360848639688278	FALSE
disper_unweighted_unifrac	Rhma_1	Rhma	-0.000306469776538045	-0.0412794502842263	0.0344464587129816	FALSE
disper_unweighted_unifrac	Rhma_2	Rhma	0.0008580126498496	-0.0323046700231772	0.0486130394295387	FALSE
disper_unweighted_unifrac	Rhma_3	Rhma	0.000151580044129856	-0.0344747199861866	0.0390844613677277	FALSE
disper_unweighted_unifrac	Rhma_5	Rhma	-0.00103572403036426	-0.0404350383900277	0.0325668668594901	FALSE
disper_unweighted_unifrac	Rhma_8	Rhma	2.11953691767282e-05	-0.0367653257007917	0.0399916917571587	FALSE
disper_unweighted_unifrac	Rhma_9	Rhma	0.000146286093298164	-0.0373314354431139	0.0392876476176173	FALSE
disper_weighted_unifrac	Anbo_1	Anbo	0.00058395719324572	-0.180391016490793	0.167985523991089	FALSE
disper_weighted_unifrac	Anbo_10	Anbo	-0.00496846601617165	-0.157572204072941	0.124270475127065	FALSE
disper_weighted_unifrac	Anbo_2	Anbo	0.0335883918947882	-0.0946947872153405	0.242910114743568	FALSE
disper_weighted_unifrac	Anbo_3	Anbo	0.0646792699744002	-0.0737592943292333	0.301364393290975	FALSE
disper_weighted_unifrac	Anbo_4	Anbo	-0.00116691015928778	-0.174423950904612	0.151617669491882	FALSE
disper_weighted_unifrac	Anbo_5	Anbo	-0.0038462018121369	-0.18710938890177	0.144077223156776	FALSE
disper_weighted_unifrac	Anbo_6	Anbo	0.0142231570352961	-0.122805020568536	0.207649826709868	FALSE
disper_weighted_unifrac	Anbo_7	Anbo	0.00248757838564108	-0.13129354270263	0.145098081241286	FALSE
disper_weighted_unifrac	Anbo_8	Anbo	-0.0803988385769698	-0.281448823419371	0.0437220046003277	FALSE
disper_weighted_unifrac	Anbo_9	Anbo	-0.0334260971487945	-0.206988339702733	0.078659026016606	FALSE
disper_weighted_unifrac	Osse_1	Osse	-0.000328484698913524	-0.167134235420957	0.173343721001675	FALSE
disper_weighted_unifrac	Osse_10	Osse	-0.0318130332653153	-0.203869362064212	0.0949770215192029	FALSE
disper_weighted_unifrac	Osse_2	Osse	0.0247680554682151	-0.118146037775771	0.24103270486909	FALSE
disper_weighted_unifrac	Osse_3	Osse	-0.00986222169835517	-0.19959323535096	0.144861765819663	FALSE
disper_weighted_unifrac	Osse_4	Osse	0.0239712743346979	-0.124791900864736	0.223317537481834	FALSE
disper_weighted_unifrac	Osse_5	Osse	-0.00492758681278186	-0.183117294518003	0.152409760596837	FALSE
disper_weighted_unifrac	Osse_6	Osse	-0.022172516647271	-0.220200589624254	0.121477436493399	FALSE
disper_weighted_unifrac	Osse_7	Osse	-0.012877162455642	-0.171242706509007	0.118221096682539	FALSE
disper_weighted_unifrac	Osse_8	Osse	0.0733660046763211	-0.058926869011564	0.270669388885763	FALSE
disper_weighted_unifrac	Osse_9	Osse	-0.0239591501274541	-0.193849982820577	0.10897786181222	FALSE
disper_weighted_unifrac	Raca_1	Raca	-0.00695849346966705	-0.185576338951082	0.147263386833537	FALSE
disper_weighted_unifrac	Raca_10	Raca	-2.51693375322401e-05	-0.137162419511496	0.150648481095194	FALSE
disper_weighted_unifrac	Raca_2	Raca	0.0143598263006639	-0.135740126111975	0.198857669213303	FALSE
disper_weighted_unifrac	Raca_3	Raca	0.000802742647831157	-0.175816947574989	0.159037145887964	FALSE
disper_weighted_unifrac	Raca_4	Raca	-0.000513872801682664	-0.171950658638645	0.143694668631955	FALSE
disper_weighted_unifrac	Raca_5	Raca	-0.0136170936798747	-0.202263767387491	0.136960371561378	FALSE
disper_weighted_unifrac	Raca_6	Raca	0.00571015815633115	-0.151930966641452	0.177153434513487	FALSE
disper_weighted_unifrac	Raca_7	Raca	-7.50310440652741e-05	-0.157551844596342	0.169293961840276	FALSE
disper_weighted_unifrac	Raca_8	Raca	0.0154402941374794	-0.109613614886416	0.179973858636785	FALSE
disper_weighted_unifrac	Raca_9	Raca	-0.0170245746094546	-0.212642291321039	0.116881252957759	FALSE
disper_weighted_unifrac	Rapi_3	Rapi	-0.0421005279170138	-0.269421999959025	0.0865796079286202	FALSE
disper_weighted_unifrac	Rapi_4	Rapi	0.0451969702000735	-0.0736821753514313	0.251086441129597	FALSE
disper_weighted_unifrac	Rapi_6	Rapi	-0.00128834352428568	-0.163456861449689	0.157991634554831	FALSE
disper_weighted_unifrac	Rhma_1	Rhma	-0.00104077447654006	-0.148936794810958	0.134344208419534	FALSE
disper_weighted_unifrac	Rhma_2	Rhma	0.0397791811150979	-0.0953180343690866	0.258016179647585	FALSE
disper_weighted_unifrac	Rhma_3	Rhma	-0.0506183557851808	-0.241891116515199	0.0742747537035133	FALSE
disper_weighted_unifrac	Rhma_5	Rhma	0.00812372290360999	-0.135522315999993	0.154623798099279	FALSE
disper_weighted_unifrac	Rhma_8	Rhma	-0.005666023043528	-0.195794353753881	0.13814846991371	FALSE
disper_weighted_unifrac	Rhma_9	Rhma	0.00383977390685102	-0.147350677986443	0.180454063744618	FALSE
dist_braycurtis	Anbo_1	Anbo	-0.03494218217189	-0.431142939568162	0.294389684747506	FALSE
dist_braycurtis	Anbo_10	Anbo	0.0288693491023764	-0.258704532056278	0.280886375765648	FALSE
dist_braycurtis	Anbo_2	Anbo	0.260211682314933	-0.073675960732266	0.693939607500756	FALSE
dist_braycurtis	Anbo_3	Anbo	0.142819404028562	-0.186652759218047	0.542364966649676	FALSE
dist_braycurtis	Anbo_4	Anbo	0.0134716144505696	-0.335065145992925	0.34217432830335	FALSE
dist_braycurtis	Anbo_5	Anbo	-0.0159220710421958	-0.345427472969879	0.310122062020664	FALSE
dist_braycurtis	Anbo_6	Anbo	-0.13023073496658	-0.517656746571645	0.175877337094758	FALSE
dist_braycurtis	Anbo_7	Anbo	-0.276601263148969	-0.625624410154791	0.0292133427816548	FALSE
